Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Data_value_unit,Data_value_type,LocationID,Geolocation
2012,MD,Maryland,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2089,14.0,12.9,15.0,%,Age-adjusted Prevalence,24,"(39.290580964, -76.609260111)"
2012,MD,Maryland,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,10674,86.0,85.0,87.1,%,Age-adjusted Prevalence,24,"(39.290580964, -76.609260111)"
2012,MA,Massachusetts,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,4444,18.9,18.0,19.8,%,Age-adjusted Prevalence,25,"(42.27687047, -72.082690675)"
2012,MA,Massachusetts,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,17154,81.1,80.2,82.0,%,Age-adjusted Prevalence,25,"(42.27687047, -72.082690675)"
2012,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2093,20.5,19.4,21.7,%,Age-adjusted Prevalence,26,"(44.661319543001, -84.71439027)"
2012,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8371,79.5,78.3,80.6,%,Age-adjusted Prevalence,26,"(44.661319543001, -84.71439027)"
2012,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2265,17.0,16.1,18.0,%,Age-adjusted Prevalence,27,"(46.355648736, -94.794200503)"
2012,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9939,83.0,82.0,83.9,%,Age-adjusted Prevalence,27,"(46.355648736, -94.794200503)"
2012,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1445,18.3,17.0,19.6,%,Age-adjusted Prevalence,28,"(32.745510099, -89.538030825)"
2012,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6304,81.7,80.4,83.0,%,Age-adjusted Prevalence,28,"(32.745510099, -89.538030825)"
2012,MO,Missouri,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1399,19.9,18.5,21.3,%,Age-adjusted Prevalence,29,"(38.635790776, -92.566300053)"
2012,MO,Missouri,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5332,80.1,78.7,81.5,%,Age-adjusted Prevalence,29,"(38.635790776, -92.566300053)"
2012,MT,Montana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1713,20.1,18.9,21.4,%,Age-adjusted Prevalence,30,"(47.066528972, -109.424420645)"
2012,MT,Montana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6925,79.9,78.6,81.1,%,Age-adjusted Prevalence,30,"(47.066528972, -109.424420645)"
2012,NE,Nebraska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,3099,16.8,16.0,17.6,%,Age-adjusted Prevalence,31,"(41.641040988001, -99.365720623)"
2012,NE,Nebraska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,16016,83.2,82.4,84.0,%,Age-adjusted Prevalence,31,"(41.641040988001, -99.365720623)"
2012,NV,Nevada,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,851,16.0,14.6,17.5,%,Age-adjusted Prevalence,32,"(39.49324039, -117.071840564)"
2012,NV,Nevada,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3974,84.0,82.5,85.4,%,Age-adjusted Prevalence,32,"(39.49324039, -117.071840564)"
2012,NH,New Hampshire,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1485,19.9,18.4,21.4,%,Age-adjusted Prevalence,33,"(43.655950113, -71.50036092)"
2012,NH,New Hampshire,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6015,80.1,78.6,81.6,%,Age-adjusted Prevalence,33,"(43.655950113, -71.50036092)"
2012,NJ,New Jersey,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2311,12.8,12.0,13.6,%,Age-adjusted Prevalence,34,"(40.130570048, -74.273691288)"
2012,NJ,New Jersey,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,13372,87.2,86.4,88.0,%,Age-adjusted Prevalence,34,"(40.130570048, -74.273691288)"
2012,NM,New Mexico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1819,19.7,18.6,20.8,%,Age-adjusted Prevalence,35,"(34.520880952, -106.240580985)"
2012,NM,New Mexico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6928,80.3,79.2,81.4,%,Age-adjusted Prevalence,35,"(34.520880952, -106.240580985)"
2012,NY,New York,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,960,14.4,13.2,15.7,%,Age-adjusted Prevalence,36,"(42.827001032, -75.543970427)"
2012,NY,New York,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5056,85.6,84.3,86.8,%,Age-adjusted Prevalence,36,"(42.827001032, -75.543970427)"
2012,NC,North Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2212,17.3,16.4,18.3,%,Age-adjusted Prevalence,37,"(35.466220975, -79.159250463)"
2012,NC,North Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9636,82.7,81.7,83.6,%,Age-adjusted Prevalence,37,"(35.466220975, -79.159250463)"
2012,ND,North Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,709,15.1,13.6,16.6,%,Age-adjusted Prevalence,38,"(47.475319779, -100.118421049)"
2012,ND,North Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4141,84.9,83.4,86.4,%,Age-adjusted Prevalence,38,"(47.475319779, -100.118421049)"
2012,OH,Ohio,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2587,18.9,17.9,19.9,%,Age-adjusted Prevalence,39,"(40.060210141, -82.404260056)"
2012,OH,Ohio,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,10400,81.1,80.1,82.1,%,Age-adjusted Prevalence,39,"(40.060210141, -82.404260056)"
2012,OK,Oklahoma,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1802,21.9,20.6,23.1,%,Age-adjusted Prevalence,40,"(35.472031356, -97.521070214)"
2012,OK,Oklahoma,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6183,78.1,76.9,79.4,%,Age-adjusted Prevalence,40,"(35.472031356, -97.521070214)"
2012,OR,Oregon,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1275,23.1,21.6,24.7,%,Age-adjusted Prevalence,41,"(44.567449424, -120.155031326)"
2012,OR,Oregon,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4001,76.9,75.3,78.4,%,Age-adjusted Prevalence,41,"(44.567449424, -120.155031326)"
2012,PA,Pennsylvania,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,3522,18.3,17.4,19.2,%,Age-adjusted Prevalence,42,"(40.793730152, -77.860700294)"
2012,PA,Pennsylvania,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,16346,81.7,80.8,82.6,%,Age-adjusted Prevalence,42,"(40.793730152, -77.860700294)"
2012,PR,Puerto Rico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1072,15.7,14.7,16.7,%,Age-adjusted Prevalence,72,"(18.220833, -66.590149)"
2012,PR,Puerto Rico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5239,84.3,83.3,85.3,%,Age-adjusted Prevalence,72,"(18.220833, -66.590149)"
2012,RI,Rhode Island,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1187,20.4,18.8,22.0,%,Age-adjusted Prevalence,44,"(41.708280193, -71.522470314)"
2012,RI,Rhode Island,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4260,79.6,78.0,81.2,%,Age-adjusted Prevalence,44,"(41.708280193, -71.522470314)"
2012,SC,South Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2338,17.7,16.7,18.7,%,Age-adjusted Prevalence,45,"(33.998821303, -81.045371207)"
2012,SC,South Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,10375,82.3,81.3,83.3,%,Age-adjusted Prevalence,45,"(33.998821303, -81.045371207)"
2012,SD,South Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1215,15.3,14.1,16.6,%,Age-adjusted Prevalence,46,"(44.353130053, -100.373530637)"
2012,SD,South Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6626,84.7,83.4,85.9,%,Age-adjusted Prevalence,46,"(44.353130053, -100.373530637)"
2012,TN,Tennessee,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1489,19.6,18.3,20.9,%,Age-adjusted Prevalence,47,"(35.68094058, -85.774490914)"
2012,TN,Tennessee,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5534,80.4,79.1,81.7,%,Age-adjusted Prevalence,47,"(35.68094058, -85.774490914)"
2012,TX,Texas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1560,15.3,14.3,16.3,%,Age-adjusted Prevalence,48,"(31.827240407, -99.426770206)"
2012,TX,Texas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7516,84.7,83.7,85.7,%,Age-adjusted Prevalence,48,"(31.827240407, -99.426770206)"
2012,UT,Utah,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2560,20.8,19.8,21.7,%,Age-adjusted Prevalence,49,"(39.360700171, -111.587130635)"
2012,UT,Utah,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9827,79.2,78.3,80.2,%,Age-adjusted Prevalence,49,"(39.360700171, -111.587130635)"
2012,VT,Vermont,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1297,22.2,20.7,23.8,%,Age-adjusted Prevalence,50,"(43.625381239, -72.517640791)"
2012,VT,Vermont,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4731,77.8,76.2,79.3,%,Age-adjusted Prevalence,50,"(43.625381239, -72.517640791)"
2012,VA,Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1181,16.5,15.3,17.7,%,Age-adjusted Prevalence,51,"(37.542680674, -78.457890463)"
2012,VA,Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6179,83.5,82.3,84.7,%,Age-adjusted Prevalence,51,"(37.542680674, -78.457890463)"
2012,WA,Washington,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,3442,22.2,21.2,23.1,%,Age-adjusted Prevalence,53,"(47.522278629, -120.47001079)"
2012,WA,Washington,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,11802,77.8,76.9,78.8,%,Age-adjusted Prevalence,53,"(47.522278629, -120.47001079)"
2012,WV,West Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1123,20.9,19.5,22.3,%,Age-adjusted Prevalence,54,"(38.665510202, -80.712640135)"
2012,WV,West Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4259,79.1,77.7,80.5,%,Age-adjusted Prevalence,54,"(38.665510202, -80.712640135)"
2012,WI,Wisconsin,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,824,16.1,14.5,17.7,%,Age-adjusted Prevalence,55,"(44.393191174, -89.816370742)"
2012,WI,Wisconsin,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4451,83.9,82.3,85.5,%,Age-adjusted Prevalence,55,"(44.393191174, -89.816370742)"
2012,WY,Wyoming,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1111,17.8,16.1,19.5,%,Age-adjusted Prevalence,56,"(43.235541343, -108.109830353)"
2012,WY,Wyoming,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5132,82.2,80.5,83.9,%,Age-adjusted Prevalence,56,"(43.235541343, -108.109830353)"
2013,AL,Alabama,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1578,21.4,19.9,22.8,%,Age-adjusted Prevalence,1,"(32.840571122, -86.631860762)"
2013,AL,Alabama,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4889,78.6,77.2,80.1,%,Age-adjusted Prevalence,1,"(32.840571122, -86.631860762)"
2013,AK,Alaska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,778,16.1,14.6,17.6,%,Age-adjusted Prevalence,2,"(64.845079957001, -147.722059036)"
2013,AK,Alaska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3783,83.9,82.4,85.4,%,Age-adjusted Prevalence,2,"(64.845079957001, -147.722059036)"
2013,AZ,Arizona,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,845,17.9,15.9,19.9,%,Age-adjusted Prevalence,4,"(34.86597028, -111.763811277)"
2013,AZ,Arizona,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3378,82.1,80.1,84.1,%,Age-adjusted Prevalence,4,"(34.86597028, -111.763811277)"
2013,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1183,23.2,21.4,24.9,%,Age-adjusted Prevalence,5,"(34.748650124, -92.274490743)"
2013,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4057,76.8,75.1,78.6,%,Age-adjusted Prevalence,5,"(34.748650124, -92.274490743)"
2013,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1757,12.9,12.0,13.7,%,Age-adjusted Prevalence,6,"(37.638640123, -120.999999538)"
2013,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9738,87.1,86.3,88.0,%,Age-adjusted Prevalence,6,"(37.638640123, -120.999999538)"
2013,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2485,18.0,17.1,18.9,%,Age-adjusted Prevalence,8,"(38.843840757, -106.133610921)"
2013,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,11087,82.0,81.1,82.9,%,Age-adjusted Prevalence,8,"(38.843840757, -106.133610921)"
2013,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1454,17.2,16.0,18.5,%,Age-adjusted Prevalence,9,"(41.56266102, -72.649840952)"
2013,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6219,82.8,81.5,84.0,%,Age-adjusted Prevalence,9,"(41.56266102, -72.649840952)"
2013,DE,Delaware,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,973,17.6,16.0,19.1,%,Age-adjusted Prevalence,10,"(39.008830667, -75.577741168)"
2013,DE,Delaware,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4208,82.4,80.9,84.0,%,Age-adjusted Prevalence,10,"(39.008830667, -75.577741168)"
2013,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,934,20.8,18.9,22.6,%,Age-adjusted Prevalence,11,"(38.890371385, -77.031961127)"
2013,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3969,79.2,77.4,81.1,%,Age-adjusted Prevalence,11,"(38.890371385, -77.031961127)"
2013,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,6612,16.7,15.8,17.6,%,Age-adjusted Prevalence,12,"(28.932040377, -81.928960539)"
2013,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,27371,83.3,82.4,84.2,%,Age-adjusted Prevalence,12,"(28.932040377, -81.928960539)"
2013,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1493,17.2,16.0,18.3,%,Age-adjusted Prevalence,13,"(32.839681093, -83.627580346)"
2013,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6602,82.8,81.7,84.0,%,Age-adjusted Prevalence,13,"(32.839681093, -83.627580346)"
2013,GU,Guam,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,172,8.6,7.0,10.2,%,Age-adjusted Prevalence,66,"(13.444304, 144.793731)"
2013,GU,Guam,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1715,91.4,89.8,93.0,%,Age-adjusted Prevalence,66,"(13.444304, 144.793731)"
2013,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1022,11.4,10.4,12.4,%,Age-adjusted Prevalence,15,"(21.304850435, -157.857749403)"
2013,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6812,88.6,87.6,89.6,%,Age-adjusted Prevalence,15,"(21.304850435, -157.857749403)"
